transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount,discount_applied,status,payment_method,shipping_cost,calculated_amount,amount_difference
T010257,C05506,P0447,2023-11-17 22:11:25,2,71.92,143.85,50,completed,credit_card,0.0,143.84,0.009999999999990905
T104667,C09061,P0381,2023-11-17 22:29:07,3,70.8,212.4,0,completed,credit_card,0.0,212.39999999999998,2.842170943040401e-14
T102819,C02279,P0685,2023-11-17 22:36:36,1,133.18,133.18,0,completed,credit_card,0.0,133.18,0.0
T055037,C04568,P0495,2023-11-17 22:38:57,2,38.15,76.3,0,completed,google_pay,0.0,76.3,0.0
T099120,C01087,P0572,2023-11-17 22:54:33,1,7.55,7.55,30,completed,debit_card,9.11,7.55,0.0
T075280,C04211,P0060,2023-11-17 22:57:00,1,14.22,14.22,0,completed,credit_card,4.55,14.22,0.0
T023543,C04432,P0843,2023-11-17 22:59:44,3,29.54,88.62,0,completed,google_pay,0.0,88.62,0.0
T005152,C04362,P0165,2023-11-17 23:36:25,1,32.93,32.93,0,completed,credit_card,9.49,32.93,0.0
T068323,C06108,P0443,2023-11-17 23:47:02,5,46.86,234.3,0,completed,apple_pay,0.0,234.3,0.0
T010086,C05622,P0035,2023-11-17 23:48:05,2,45.2,90.39,25,completed,paypal,0.0,90.4,-0.010000000000005116
T038602,C09446,P0954,2023-11-17 23:58:32,3,38.0,114.01,40,completed,apple_pay,0.0,114.0,0.010000000000005116
T034510,C08611,P0593,2023-11-18 00:15:36,1,29.36,29.36,0,completed,apple_pay,4.21,29.36,0.0
T004714,C07788,P0472,2023-11-18 00:28:58,1,19.03,19.03,0,completed,paypal,5.35,19.03,0.0
T091779,C05731,P0140,2023-11-18 00:50:10,1,15.96,15.96,0,completed,debit_card,6.7,15.96,0.0
T086254,C07446,P0998,2023-11-18 01:11:13,7,31.61,221.27,0,completed,bank_transfer,0.0,221.26999999999998,2.842170943040401e-14
T118451,C05545,P0418,2023-11-18 01:30:09,1,13.79,13.79,0,completed,apple_pay,7.24,13.79,0.0
T004983,C07950,P0482,2023-11-18 01:30:19,2,185.33,370.66,0,completed,bank_transfer,0.0,370.66,0.0
T033912,C02046,P0813,2023-11-18 01:30:28,1,41.11,41.11,0,completed,bank_transfer,6.85,41.11,0.0
T090896,C09676,P0521,2023-11-18 01:44:36,5,29.83,149.15,0,completed,debit_card,0.0,149.14999999999998,2.842170943040401e-14
T013614,C04091,P0339,2023-11-18 01:53:37,1,17.78,17.78,0,completed,bank_transfer,6.93,17.78,0.0
T022546,C00819,P0119,2023-11-18 01:54:12,3,21.18,63.54,0,completed,credit_card,0.0,63.54,0.0
T109894,C01544,P0722,2023-11-18 02:20:03,1,503.13,503.13,0,completed,credit_card,0.0,503.13,0.0
T094032,C06992,P0954,2023-11-18 02:40:15,3,38.0,114.01,40,completed,debit_card,0.0,114.0,0.010000000000005116
T092231,C01664,P0269,2023-11-18 03:38:42,3,27.11,81.34,20,completed,credit_card,0.0,81.33,0.010000000000005116
T119179,C07669,P0492,2023-11-18 04:13:29,1,50.4,50.4,0,completed,credit_card,0.0,50.4,0.0
T049642,C04300,P0700,2023-11-18 04:23:14,1,56.02,56.02,0,completed,google_pay,0.0,56.02,0.0
T040178,C05662,P0569,2023-11-18 04:41:13,6,14.18,85.08,0,completed,google_pay,0.0,85.08,0.0
T007416,C03360,P0566,2023-11-18 05:27:11,3,201.14,603.41,20,completed,credit_card,0.0,603.42,-0.009999999999990905
T060625,C00306,P0863,2023-11-18 05:52:34,8,11.4,91.2,40,completed,credit_card,0.0,91.2,0.0
T047697,C02751,P0386,2023-11-18 06:11:49,1,75.01,75.01,0,completed,paypal,0.0,75.01,0.0
T008805,C07561,P0420,2023-11-18 06:23:09,1,22.53,22.53,0,completed,debit_card,9.55,22.53,0.0
T063827,C07460,P0026,2023-11-18 06:35:16,1,17.85,17.85,25,completed,credit_card,4.09,17.85,0.0
T079815,C00304,P0073,2023-11-18 06:42:25,1,24.46,24.46,10,completed,google_pay,7.07,24.46,0.0
T113707,C09448,P0917,2023-11-18 07:00:36,1,42.0,42.0,5,completed,google_pay,6.75,42.0,0.0
T017950,C05498,P0501,2023-11-18 07:26:43,1,5.7,5.7,15,completed,credit_card,8.45,5.7,0.0
T015129,C00147,P0779,2023-11-18 07:31:10,2,19.82,39.65,20,completed,credit_card,4.02,39.64,0.00999999999999801
T012209,C00703,P0217,2023-11-18 08:04:08,1,68.63,68.63,0,completed,credit_card,0.0,68.63,0.0
T048027,C03194,P0476,2023-11-18 08:18:25,1,22.22,22.22,0,completed,debit_card,6.87,22.22,0.0
T033541,C00419,P0060,2023-11-18 08:34:11,1,14.22,14.22,0,completed,paypal,8.98,14.22,0.0
T034803,C06436,P0397,2023-11-18 09:20:32,2,4.2,8.4,0,completed,credit_card,6.9,8.4,0.0
T027850,C00895,P0692,2023-11-18 09:21:19,5,38.15,190.75,0,completed,credit_card,0.0,190.75,0.0
T110025,C05652,P0338,2023-11-18 09:26:56,2,8.66,17.32,0,completed,credit_card,4.42,17.32,0.0
T071983,C07080,P0638,2023-11-18 09:43:49,2,24.2,48.4,0,completed,apple_pay,4.65,48.4,0.0
T077870,C07834,P0683,2023-11-18 09:50:08,3,67.14,201.42,0,completed,apple_pay,0.0,201.42000000000002,-2.842170943040401e-14
T062905,C01654,P0553,2023-11-18 10:02:16,2,272.31,544.62,0,completed,credit_card,0.0,544.62,0.0
T016473,C04786,P0344,2023-11-18 10:15:51,1,59.45,59.45,25,completed,apple_pay,0.0,59.45,0.0
T019286,C06603,P0733,2023-11-18 10:17:55,7,107.92,755.44,0,completed,credit_card,0.0,755.44,0.0
T033653,C02729,P0289,2023-11-18 10:18:52,1,55.16,55.16,0,completed,debit_card,0.0,55.16,0.0
T081969,C04957,P0438,2023-11-18 10:31:49,1,99.34,99.34,0,completed,debit_card,0.0,99.34,0.0
T091596,C08804,P0690,2023-11-18 10:46:38,1,64.65,64.65,0,completed,credit_card,0.0,64.65,0.0
T006649,C06558,P0673,2023-11-18 10:49:44,4,50.28,201.13,10,completed,paypal,0.0,201.12,0.009999999999990905
T060029,C08262,P0539,2023-11-18 11:17:13,1,64.98,64.98,0,completed,credit_card,0.0,64.98,0.0
T068255,C01929,P0845,2023-11-18 11:34:15,4,39.82,159.29,40,completed,debit_card,0.0,159.28,0.009999999999990905
T092170,C03640,P0299,2023-11-18 11:39:59,2,36.53,73.06,0,completed,paypal,0.0,73.06,0.0
T116303,C03525,P0826,2023-11-18 11:41:43,1,8.93,8.93,25,completed,debit_card,5.44,8.93,0.0
T020276,C01465,P0405,2023-11-18 12:31:44,1,22.16,22.16,0,completed,paypal,9.52,22.16,0.0
T035338,C00227,P0102,2023-11-18 12:32:44,3,51.38,154.14,30,completed,debit_card,0.0,154.14000000000001,-2.842170943040401e-14
T107505,C08620,P0349,2023-11-18 12:44:40,1,10.08,10.08,0,completed,paypal,4.84,10.08,0.0
T101539,C00866,P0866,2023-11-18 13:31:48,2,167.78,335.56,0,completed,paypal,0.0,335.56,0.0
T014407,C09878,P0566,2023-11-18 13:49:34,1,201.14,201.14,20,completed,debit_card,0.0,201.14,0.0
T050335,C05971,P0821,2023-11-18 13:57:03,7,12.34,86.37,10,completed,paypal,0.0,86.38,-0.009999999999990905
T078776,C08976,P0487,2023-11-18 14:24:50,11,82.06,902.66,0,completed,debit_card,0.0,902.6600000000001,-1.1368683772161603e-13
T046859,C02550,P0777,2023-11-18 14:26:41,1,18.65,18.65,0,completed,bank_transfer,9.66,18.65,0.0
T056770,C05112,P0579,2023-11-18 14:53:34,2,32.1,64.19,20,completed,google_pay,0.0,64.2,-0.010000000000005116
T058134,C04213,P0399,2023-11-18 14:53:52,1,38.63,38.63,0,completed,credit_card,5.28,38.63,0.0
T025622,C02975,P0611,2023-11-18 15:02:47,1,9.77,9.77,0,completed,credit_card,7.03,9.77,0.0
T051576,C05851,P0596,2023-11-18 15:15:47,2,19.12,38.25,30,completed,paypal,5.68,38.24,0.00999999999999801
T039783,C08278,P0193,2023-11-18 15:17:45,3,20.08,60.24,0,completed,debit_card,0.0,60.239999999999995,7.105427357601002e-15
T102222,C05521,P0110,2023-11-18 15:37:21,1,17.85,17.85,0,completed,credit_card,5.54,17.85,0.0
T060397,C03767,P0462,2023-11-18 15:57:32,1,6.31,6.31,0,completed,debit_card,6.35,6.31,0.0
T059607,C08006,P0560,2023-11-18 16:06:46,1,47.0,47.0,15,completed,google_pay,9.98,47.0,0.0
T070061,C00407,P0033,2023-11-18 16:13:46,1,40.46,40.46,0,completed,google_pay,5.19,40.46,0.0
T066171,C06945,P0419,2023-11-18 16:22:04,1,12.56,12.56,5,completed,credit_card,6.66,12.56,0.0
T087834,C01868,P0976,2023-11-18 16:38:34,2,38.14,76.28,0,completed,apple_pay,0.0,76.28,0.0
T075170,C03808,P0640,2023-11-18 16:48:21,1,73.38,73.38,0,completed,credit_card,0.0,73.38,0.0
T088791,C08269,P0122,2023-11-18 16:55:25,3,10.65,31.94,30,completed,apple_pay,8.78,31.950000000000003,-0.010000000000001563
T116771,C08552,P0107,2023-11-18 17:05:54,5,57.5,287.5,0,completed,debit_card,0.0,287.5,0.0
T037648,C03088,P0251,2023-11-18 17:11:49,1,32.15,32.15,0,completed,credit_card,8.31,32.15,0.0
T087356,C01360,P0187,2023-11-18 17:19:48,1,70.8,70.8,0,completed,credit_card,0.0,70.8,0.0
T049287,C02714,P0926,2023-11-18 17:24:26,1,13.01,13.01,0,completed,google_pay,8.76,13.01,0.0
T088409,C03280,P0688,2023-11-18 17:33:00,1,9.67,9.67,0,completed,debit_card,4.57,9.67,0.0
T004118,C09262,P0416,2023-11-18 17:39:12,3,456.5,1369.5,0,completed,apple_pay,0.0,1369.5,0.0
T083932,C00363,P0400,2023-11-18 18:02:05,3,10.57,31.71,0,completed,apple_pay,7.05,31.71,0.0
T085341,C03314,P0580,2023-11-18 18:45:25,1,6.84,6.84,20,completed,debit_card,7.36,6.84,0.0
T107568,C00959,P0661,2023-11-18 18:48:15,6,42.72,256.32,0,completed,debit_card,0.0,256.32,0.0
T111718,C03382,P0871,2023-11-18 18:53:09,2,41.74,83.48,0,completed,credit_card,0.0,83.48,0.0
T076657,C08322,P0363,2023-11-18 19:06:13,1,43.06,43.06,0,completed,paypal,7.96,43.06,0.0
T106226,C05128,P0156,2023-11-18 19:34:57,2,193.36,386.72,0,completed,credit_card,0.0,386.72,0.0
T059680,C01166,P0772,2023-11-18 19:38:50,1,48.35,48.35,0,completed,paypal,6.32,48.35,0.0
T107619,C00749,P0182,2023-11-18 19:59:56,1,70.97,70.97,0,completed,paypal,0.0,70.97,0.0
T076763,C05845,P0191,2023-11-18 20:04:48,1,4.6,4.6,50,completed,credit_card,8.0,4.6,0.0
T019843,C03703,P0787,2023-11-18 20:33:17,1,5.87,5.87,15,completed,credit_card,9.43,5.87,0.0
T116148,C02971,P0542,2023-11-18 21:02:21,5,16.89,84.45,0,completed,apple_pay,0.0,84.45,0.0
T057483,C04297,P0678,2023-11-18 21:16:42,1,96.75,96.75,0,completed,google_pay,0.0,96.75,0.0
T109474,C05628,P0888,2023-11-18 21:47:10,1,73.3,73.3,0,completed,credit_card,0.0,73.3,0.0
T048110,C00841,P0536,2023-11-18 22:00:22,1,140.9,140.9,10,completed,debit_card,0.0,140.9,0.0
T028358,C07092,P0620,2023-11-18 22:20:48,1,15.05,15.05,0,completed,debit_card,7.15,15.05,0.0
T001055,C03737,P0269,2023-11-18 22:24:51,1,27.11,27.11,20,completed,credit_card,7.98,27.11,0.0
T105232,C01624,P0603,2023-11-18 22:30:14,1,13.88,13.88,15,completed,credit_card,4.83,13.88,0.0
T104088,C03574,P0116,2023-11-18 22:55:48,1,84.45,84.45,0,completed,paypal,0.0,84.45,0.0
T080035,C03129,P0404,2023-11-18 23:29:01,1,45.79,45.79,0,completed,debit_card,8.23,45.79,0.0
T110705,C08128,P0052,2023-11-18 23:48:19,1,11.83,11.83,0,completed,debit_card,6.37,11.83,0.0
T069241,C02307,P0387,2023-11-18 23:49:09,1,111.57,111.57,0,completed,paypal,0.0,111.57,0.0
T021031,C08055,P0783,2023-11-19 00:12:28,2,87.15,174.3,0,completed,google_pay,0.0,174.3,0.0
T072184,C07279,P0197,2023-11-19 00:12:43,1,35.62,35.62,0,completed,apple_pay,4.52,35.62,0.0
T093407,C06801,P0569,2023-11-19 00:18:24,1,14.18,14.18,0,completed,credit_card,4.88,14.18,0.0
T088315,C09168,P0906,2023-11-19 01:11:25,6,520.45,3122.7,0,completed,google_pay,0.0,3122.7000000000003,-4.547473508864641e-13
T045075,C06268,P0433,2023-11-19 02:24:47,1,23.54,23.54,0,completed,debit_card,9.13,23.54,0.0
T047705,C08086,P0051,2023-11-19 02:30:02,1,20.98,20.98,0,completed,debit_card,9.91,20.98,0.0
T114323,C08484,P0047,2023-11-19 02:36:44,1,35.22,35.22,0,completed,apple_pay,6.14,35.22,0.0
T099304,C02471,P0126,2023-11-19 02:50:17,2,41.36,82.71,25,completed,credit_card,0.0,82.72,-0.010000000000005116
T019909,C05697,P0539,2023-11-19 02:51:23,1,64.98,64.98,0,completed,paypal,0.0,64.98,0.0
T063446,C05134,P0330,2023-11-19 03:48:31,2,49.73,99.46,0,completed,paypal,0.0,99.46,0.0
T100417,C05665,P0076,2023-11-19 04:11:39,1,20.02,20.02,0,completed,apple_pay,7.44,20.02,0.0
T078487,C06610,P0690,2023-11-19 04:16:46,2,64.65,129.3,0,completed,debit_card,0.0,129.3,0.0
T115800,C06164,P0051,2023-11-19 04:19:49,2,20.98,41.96,0,completed,apple_pay,6.59,41.96,0.0
T043802,C07114,P0745,2023-11-19 04:31:56,1,105.02,105.02,0,completed,apple_pay,0.0,105.02,0.0
T108918,C09965,P0536,2023-11-19 04:36:11,1,140.9,140.9,10,completed,credit_card,0.0,140.9,0.0
T039480,C09036,P0646,2023-11-19 05:09:14,1,67.14,67.14,0,completed,debit_card,0.0,67.14,0.0
T059501,C03994,P0229,2023-11-19 05:20:26,1,14.12,14.12,20,completed,google_pay,8.54,14.12,0.0
T002664,C02329,P0861,2023-11-19 05:30:31,6,62.41,374.44,10,completed,credit_card,0.0,374.46,-0.01999999999998181
T010772,C03259,P0012,2023-11-19 06:13:22,1,75.31,75.31,0,completed,google_pay,0.0,75.31,0.0
T011105,C04378,P0290,2023-11-19 06:26:00,1,195.01,195.01,0,completed,paypal,0.0,195.01,0.0
T035584,C00401,P0240,2023-11-19 06:48:57,1,55.29,55.29,0,completed,debit_card,0.0,55.29,0.0
T063622,C04470,P0829,2023-11-19 06:58:27,1,33.25,33.25,0,completed,apple_pay,8.5,33.25,0.0
T020859,C03815,P0836,2023-11-19 07:12:16,1,18.58,18.58,0,completed,paypal,6.89,18.58,0.0
T089648,C09838,P0825,2023-11-19 07:13:31,5,68.94,344.7,0,completed,debit_card,0.0,344.7,0.0
T101321,C08188,P0709,2023-11-19 07:21:17,1,79.89,79.89,0,completed,debit_card,0.0,79.89,0.0
T025226,C06752,P0375,2023-11-19 07:44:09,2,38.24,76.47,5,completed,apple_pay,0.0,76.48,-0.010000000000005116
T031169,C06117,P0035,2023-11-19 07:47:15,5,45.2,225.98,25,completed,bank_transfer,0.0,226.0,-0.020000000000010232
T087618,C07774,P0255,2023-11-19 07:50:56,1,24.47,24.47,0,completed,credit_card,8.15,24.47,0.0
T038106,C07242,P0430,2023-11-19 08:04:51,1,62.73,62.73,0,completed,debit_card,0.0,62.73,0.0
T026536,C00639,P0232,2023-11-19 08:23:15,1,255.2,255.2,15,completed,debit_card,0.0,255.2,0.0
T118430,C09995,P0307,2023-11-19 09:19:51,4,53.78,215.12,0,completed,debit_card,0.0,215.12,0.0
T052673,C06704,P0118,2023-11-19 09:55:56,1,13.86,13.86,0,completed,debit_card,7.01,13.86,0.0
T081929,C01127,P0090,2023-11-19 09:58:57,2,5.71,11.42,0,completed,debit_card,4.57,11.42,0.0
T102514,C00847,P0567,2023-11-19 10:09:54,1,45.86,45.86,0,completed,apple_pay,5.61,45.86,0.0
T026726,C08696,P0272,2023-11-19 10:13:32,2,27.83,55.66,0,completed,credit_card,0.0,55.66,0.0
T053150,C04453,P0952,2023-11-19 11:15:59,1,31.89,31.89,0,completed,paypal,9.27,31.89,0.0
T095215,C07987,P0284,2023-11-19 11:24:44,1,34.33,34.33,20,completed,apple_pay,6.46,34.33,0.0
T093092,C05549,P0530,2023-11-19 11:27:14,1,25.75,25.75,0,completed,google_pay,8.43,25.75,0.0
T017300,C06784,P0430,2023-11-19 12:08:33,4,62.73,250.92,0,completed,credit_card,0.0,250.92,0.0
T064145,C09596,P0152,2023-11-19 12:18:36,1,5.32,5.32,0,completed,paypal,8.58,5.32,0.0
T071570,C05857,P0594,2023-11-19 12:39:40,1,21.46,21.46,50,completed,credit_card,8.74,21.46,0.0
T105053,C08001,P0444,2023-11-19 13:26:01,1,14.64,14.64,0,completed,bank_transfer,4.65,14.64,0.0
T076461,C07641,P0668,2023-11-19 13:31:20,1,31.24,31.24,50,completed,debit_card,9.93,31.24,0.0
T029385,C05165,P0356,2023-11-19 13:51:45,1,19.58,19.58,0,completed,google_pay,8.05,19.58,0.0
T001425,C00851,P0479,2023-11-19 14:26:15,1,23.73,23.73,0,completed,debit_card,7.03,23.73,0.0
T024485,C00368,P0363,2023-11-19 15:17:24,11,43.06,473.66,0,completed,debit_card,0.0,473.66,0.0
T117173,C02976,P0009,2023-11-19 15:25:14,3,20.37,61.11,0,completed,paypal,0.0,61.11,0.0
T100767,C09954,P0841,2023-11-19 15:31:20,3,17.95,53.85,0,completed,credit_card,0.0,53.849999999999994,7.105427357601002e-15
T113431,C09444,P0158,2023-11-19 15:56:27,2,192.56,385.12,0,completed,credit_card,0.0,385.12,0.0
T095348,C03862,P0827,2023-11-19 16:03:28,3,18.22,54.66,0,completed,bank_transfer,0.0,54.66,0.0
T118353,C00317,P0188,2023-11-19 16:11:05,1,20.08,20.08,0,completed,debit_card,8.92,20.08,0.0
T077141,C02849,P0508,2023-11-19 16:12:28,1,62.24,62.24,0,completed,apple_pay,0.0,62.24,0.0
T026083,C02532,P0892,2023-11-19 16:29:55,1,3.71,3.71,0,completed,google_pay,5.8,3.71,0.0
T039671,C05875,P0260,2023-11-19 16:30:33,1,9.75,9.75,50,completed,paypal,9.33,9.75,0.0
T104336,C01547,P0101,2023-11-19 16:33:48,1,163.49,163.49,5,completed,paypal,0.0,163.49,0.0
T008269,C09934,P0087,2023-11-19 16:36:08,1,67.02,67.02,0,completed,debit_card,0.0,67.02,0.0
T063105,C04635,P0544,2023-11-19 16:47:29,3,40.89,122.67,0,completed,apple_pay,0.0,122.67,0.0
T088110,C04364,P0752,2023-11-19 16:51:16,1,28.37,28.37,0,completed,paypal,7.07,28.37,0.0
T042288,C01188,P0333,2023-11-19 17:38:19,1,43.44,43.44,0,completed,apple_pay,9.6,43.44,0.0
T115699,C01074,P0397,2023-11-19 17:39:54,1,4.2,4.2,0,completed,paypal,9.45,4.2,0.0
T008958,C02699,P0669,2023-11-19 17:41:13,1,20.59,20.59,0,completed,debit_card,9.75,20.59,0.0
T008823,C03736,P0459,2023-11-19 18:43:41,3,84.88,254.65,5,completed,credit_card,0.0,254.64,0.010000000000019327
T087710,C01262,P0062,2023-11-19 18:53:57,3,21.98,65.94,0,completed,credit_card,0.0,65.94,0.0
T064680,C03888,P0849,2023-11-19 18:54:23,1,21.2,21.2,0,completed,debit_card,9.11,21.2,0.0
T008506,C03870,P0793,2023-11-19 19:07:05,4,28.89,115.56,5,completed,credit_card,0.0,115.56,0.0
T011076,C04283,P0350,2023-11-19 19:18:45,3,32.57,97.71,0,completed,debit_card,0.0,97.71000000000001,-1.4210854715202004e-14
T032218,C09865,P0034,2023-11-19 19:37:44,2,11.66,23.32,40,completed,google_pay,6.09,23.32,0.0
T042770,C09974,P0319,2023-11-19 19:54:34,1,230.34,230.34,0,completed,credit_card,0.0,230.34,0.0
T047704,C06942,P0088,2023-11-19 20:15:27,1,8.28,8.28,20,completed,paypal,6.15,8.28,0.0
T059523,C08095,P0237,2023-11-19 20:24:23,4,54.38,217.52,0,completed,credit_card,0.0,217.52,0.0
T083025,C02375,P0200,2023-11-19 20:31:35,1,151.06,151.06,5,completed,google_pay,0.0,151.06,0.0
T002218,C08501,P0376,2023-11-19 20:49:28,1,66.42,66.42,5,completed,apple_pay,0.0,66.42,0.0
T107831,C08016,P0277,2023-11-19 21:15:08,1,11.8,11.8,15,completed,credit_card,8.23,11.8,0.0
T110059,C06487,P0280,2023-11-19 21:17:14,5,23.11,115.55,0,completed,credit_card,0.0,115.55,0.0
T064800,C09628,P0737,2023-11-19 21:28:12,2,96.12,192.24,20,completed,debit_card,0.0,192.24,0.0
T006787,C01246,P0031,2023-11-19 21:48:14,2,37.01,74.02,15,completed,debit_card,0.0,74.02,0.0
T056969,C03202,P0921,2023-11-19 21:59:42,5,15.12,75.6,0,completed,debit_card,0.0,75.6,0.0
T061798,C09826,P0210,2023-11-19 22:35:18,1,10.65,10.65,0,completed,debit_card,4.09,10.65,0.0
T011962,C04433,P0437,2023-11-19 22:36:05,3,5.61,16.83,0,completed,credit_card,7.25,16.830000000000002,-3.552713678800501e-15
T118551,C09696,P0390,2023-11-19 22:39:00,4,9.37,37.48,0,completed,credit_card,8.32,37.48,0.0
T034916,C07448,P0395,2023-11-19 22:46:04,4,93.82,375.28,0,completed,debit_card,0.0,375.28,0.0
T097491,C07537,P0225,2023-11-19 22:51:32,1,15.79,15.79,25,completed,google_pay,7.67,15.79,0.0
T107627,C02213,P0868,2023-11-19 23:01:24,1,13.05,13.05,0,completed,debit_card,5.54,13.05,0.0
T075198,C02425,P0965,2023-11-19 23:04:46,3,257.79,773.37,0,completed,paypal,0.0,773.3700000000001,-1.1368683772161603e-13
T004878,C06070,P0588,2023-11-19 23:11:09,3,30.36,91.08,0,completed,paypal,0.0,91.08,0.0
T077844,C00600,P0707,2023-11-19 23:16:15,1,145.48,145.48,0,completed,paypal,0.0,145.48,0.0
T054644,C04243,P0732,2023-11-19 23:44:02,1,17.24,17.24,0,completed,credit_card,9.99,17.24,0.0
T096580,C00305,P0928,2023-11-20 00:04:16,1,15.24,15.24,0,completed,google_pay,9.71,15.24,0.0
T007661,C07815,P0240,2023-11-20 00:27:56,1,55.29,55.29,0,completed,debit_card,0.0,55.29,0.0
T006518,C09564,P0047,2023-11-20 00:36:12,1,35.22,35.22,0,completed,credit_card,5.65,35.22,0.0
T084693,C08758,P0535,2023-11-20 00:45:13,4,9.81,39.23,30,completed,paypal,7.28,39.24,-0.010000000000005116
T030537,C07643,P0255,2023-11-20 01:34:22,1,24.47,24.47,0,completed,debit_card,8.73,24.47,0.0
T065336,C07558,P0205,2023-11-20 01:41:30,1,17.21,17.21,0,completed,credit_card,7.08,17.21,0.0
T030353,C09437,P0954,2023-11-20 01:48:22,1,38.0,38.0,40,completed,apple_pay,7.99,38.0,0.0
T021582,C07151,P0530,2023-11-20 01:53:16,1,25.75,25.75,0,completed,credit_card,8.64,25.75,0.0
T082482,C00497,P0893,2023-11-20 02:20:50,4,58.2,232.8,0,completed,google_pay,0.0,232.8,0.0
T091371,C04338,P0940,2023-11-20 02:59:11,2,70.61,141.22,15,completed,apple_pay,0.0,141.22,0.0
T059835,C00750,P0304,2023-11-20 03:07:04,5,90.37,451.85,0,completed,debit_card,0.0,451.85,0.0
T118679,C05236,P0542,2023-11-20 03:14:16,2,16.89,33.78,0,completed,apple_pay,4.28,33.78,0.0
T085809,C07762,P0839,2023-11-20 03:17:08,1,12.35,12.35,0,completed,credit_card,7.63,12.35,0.0
T025998,C03559,P0928,2023-11-20 03:43:29,2,15.24,30.48,0,completed,paypal,7.4,30.48,0.0
T062791,C05364,P0799,2023-11-20 04:10:38,4,146.47,585.88,0,completed,bank_transfer,0.0,585.88,0.0
T081937,C03026,P0851,2023-11-20 04:11:43,3,25.07,75.21,0,completed,debit_card,0.0,75.21000000000001,-1.4210854715202004e-14
T029279,C02224,P0089,2023-11-20 04:34:32,1,68.44,68.44,10,completed,paypal,0.0,68.44,0.0
T074599,C03074,P0407,2023-11-20 05:00:41,2,114.41,228.82,0,completed,credit_card,0.0,228.82,0.0
T014049,C00585,P0737,2023-11-20 05:09:51,1,96.12,96.12,20,completed,credit_card,0.0,96.12,0.0
T119048,C03051,P0531,2023-11-20 05:32:55,7,267.48,1872.35,15,completed,debit_card,0.0,1872.3600000000001,-0.010000000000218279
T113228,C02431,P0199,2023-11-20 05:37:58,1,96.71,96.71,0,completed,paypal,0.0,96.71,0.0
T060735,C01024,P0862,2023-11-20 05:47:45,3,83.33,250.0,5,completed,paypal,0.0,249.99,0.009999999999990905
T077251,C06479,P0263,2023-11-20 05:52:10,1,21.12,21.12,0,completed,paypal,7.68,21.12,0.0
T108780,C00520,P0588,2023-11-20 05:58:47,1,30.36,30.36,0,completed,google_pay,8.08,30.36,0.0
T031044,C05778,P0003,2023-11-20 06:01:33,4,179.9,719.6,0,completed,google_pay,0.0,719.6,0.0
T040061,C08361,P0269,2023-11-20 06:05:20,1,27.11,27.11,20,completed,google_pay,4.45,27.11,0.0
T049998,C09698,P0186,2023-11-20 06:05:55,1,99.58,99.58,15,completed,credit_card,0.0,99.58,0.0
T065987,C09331,P0107,2023-11-20 06:12:13,1,57.5,57.5,0,completed,google_pay,0.0,57.5,0.0
T105347,C06812,P0322,2023-11-20 06:18:20,3,7.34,22.03,5,completed,credit_card,6.94,22.02,0.010000000000001563
T021995,C08367,P0645,2023-11-20 06:40:41,1,13.1,13.1,20,completed,debit_card,4.9,13.1,0.0
T104322,C01015,P0630,2023-11-20 06:47:38,1,6.85,6.85,0,completed,credit_card,5.71,6.85,0.0
T013617,C09817,P0820,2023-11-20 07:01:15,2,47.24,94.48,0,completed,paypal,0.0,94.48,0.0
T002439,C04762,P0204,2023-11-20 07:17:56,1,22.48,22.48,0,completed,apple_pay,8.88,22.48,0.0
T000115,C00867,P0924,2023-11-20 07:34:20,1,16.51,16.51,0,completed,apple_pay,8.04,16.51,0.0
T007468,C05042,P0181,2023-11-20 07:51:19,3,4.03,12.1,40,completed,paypal,7.0,12.09,0.009999999999999787
T004025,C07503,P0741,2023-11-20 08:13:19,1,103.11,103.11,0,completed,paypal,0.0,103.11,0.0
T040441,C01846,P0031,2023-11-20 08:37:18,1,37.01,37.01,15,completed,credit_card,4.94,37.01,0.0
T013333,C03406,P0410,2023-11-20 08:40:52,1,20.66,20.66,0,completed,apple_pay,6.85,20.66,0.0
T046546,C03148,P0307,2023-11-20 08:43:11,1,53.78,53.78,0,completed,google_pay,0.0,53.78,0.0
T105906,C07510,P0523,2023-11-20 09:02:13,1,11.45,11.45,0,completed,debit_card,7.46,11.45,0.0
T093658,C02049,P0084,2023-11-20 09:12:29,1,10.27,10.27,20,completed,credit_card,9.65,10.27,0.0
T002221,C09875,P0095,2023-11-20 09:16:56,1,42.76,42.76,0,completed,apple_pay,7.95,42.76,0.0
T059212,C04747,P0535,2023-11-20 09:42:36,2,9.81,19.61,30,completed,credit_card,9.68,19.62,-0.010000000000001563
T061623,C01676,P0855,2023-11-20 09:47:16,1,12.33,12.33,0,completed,credit_card,6.27,12.33,0.0
T064571,C01757,P0670,2023-11-20 10:09:55,1,3.21,3.21,30,completed,credit_card,7.49,3.21,0.0
T078588,C00462,P0062,2023-11-20 10:13:45,1,21.98,21.98,0,completed,paypal,6.24,21.98,0.0
T004059,C06163,P0198,2023-11-20 10:25:53,1,7.72,7.72,0,completed,paypal,4.19,7.72,0.0
T096915,C02306,P0826,2023-11-20 10:38:06,1,8.93,8.93,25,completed,google_pay,6.59,8.93,0.0
T093573,C01977,P0818,2023-11-20 10:52:26,1,13.15,13.15,0,completed,credit_card,7.44,13.15,0.0
