customer_id,age,gender,country,email_opt_in,has_app,is_churned,recency_days,frequency,monetary,total_orders,total_quantity,average_order_value,tenure_days,total_sessions,avg_session_duration,avg_pages_viewed,total_cart_additions,conversion_rate,bounce_rate,has_purchase
C06297,51,M,US,1,0,0,275.0,4.0,196.27,4.0,4.0,49.0675,979,8.0,255.75,3.25,7.0,0.125,0.0,1
C06298,52,F,FR,0,1,0,86.0,2.0,559.85,2.0,2.0,279.925,607,1.0,394.0,9.0,1.0,0.0,0.0,1
C06299,43,M,AU,1,1,1,96.0,2.0,378.44,2.0,2.0,189.22,419,1.0,39.0,1.0,0.0,0.0,0.0,1
C06300,18,F,US,1,1,0,391.0,3.0,465.78,3.0,7.0,155.26,1159,5.0,324.6,6.6,6.0,0.0,0.2,1
C06301,22,F,UK,0,0,0,19.0,14.0,999.25,14.0,24.0,71.375,971,7.0,248.14285714285714,4.142857142857143,12.0,0.14285714285714285,0.14285714285714285,1
C06302,38,F,US,0,1,0,118.0,8.0,409.93,8.0,18.0,51.24125,1314,9.0,328.77777777777777,5.555555555555555,5.0,0.0,0.0,1
C06303,26,F,FR,0,0,0,186.0,2.0,98.48,2.0,5.0,49.24,662,4.0,210.0,3.0,7.0,0.25,0.25,1
C06304,31,M,US,1,0,0,61.0,9.0,554.06,9.0,10.0,61.56222222222222,1659,10.0,374.5,8.6,11.0,0.1,0.2,1
C06305,42,F,FR,1,1,0,201.0,3.0,342.73,3.0,7.0,114.24333333333334,1035,5.0,502.4,9.0,1.0,0.0,0.0,1
C06306,32,F,FR,1,1,1,207.0,10.0,357.1,10.0,12.0,35.71,1427,12.0,549.75,8.833333333333334,15.0,0.16666666666666666,0.0,1
C06307,20,M,US,1,1,0,33.0,14.0,1551.06,14.0,23.0,110.78999999999999,591,16.0,560.75,11.375,16.0,0.125,0.0625,1
C06308,45,F,BR,1,0,0,51.0,4.0,476.90999999999997,4.0,11.0,119.22749999999999,195,4.0,138.0,1.75,2.0,0.0,0.25,1
C06309,41,M,IN,1,1,0,53.0,14.0,1098.45,14.0,19.0,78.46071428571429,1725,13.0,205.6153846153846,3.6923076923076925,14.0,0.3076923076923077,0.07692307692307693,1
C06310,32,M,CA,0,1,0,132.0,6.0,681.08,6.0,18.0,113.51333333333334,1260,2.0,89.0,2.5,0.0,0.0,0.5,1
C06311,43,F,US,0,1,0,3.0,12.0,898.6,12.0,13.0,74.88333333333334,892,6.0,749.5,12.0,7.0,0.3333333333333333,0.0,1
C06312,36,M,US,0,0,0,,0.0,0.0,0.0,0.0,0.0,407,1.0,11.0,1.0,0.0,0.0,1.0,0
C06313,50,M,US,1,1,0,50.0,5.0,501.80999999999995,5.0,6.0,100.362,639,5.0,130.4,1.6,2.0,0.0,0.0,1
C06314,36,M,UK,1,1,0,169.0,8.0,724.44,8.0,12.0,90.555,652,9.0,370.3333333333333,7.111111111111111,5.0,0.0,0.1111111111111111,1
C06315,50,F,US,1,0,0,3.0,11.0,723.66,11.0,15.0,65.78727272727272,1253,5.0,888.4,11.8,4.0,0.2,0.0,1
C06316,18,M,IN,1,1,0,159.0,7.0,265.34,7.0,8.0,37.90571428571428,231,6.0,189.33333333333334,2.8333333333333335,6.0,0.0,0.3333333333333333,1
C06317,40,M,UK,0,0,0,2.0,14.0,1016.18,14.0,24.0,72.58428571428571,1760,10.0,553.5,9.5,5.0,0.0,0.0,1
C06318,30,M,UK,1,1,1,50.0,11.0,542.05,11.0,11.0,49.277272727272724,1168,8.0,390.75,7.125,7.0,0.125,0.125,1
C06319,24,M,BR,1,1,0,94.0,8.0,438.33000000000004,8.0,10.0,54.791250000000005,813,10.0,258.7,4.8,10.0,0.0,0.1,1
C06320,48,M,CA,0,1,0,140.0,5.0,242.4,5.0,7.0,48.480000000000004,337,2.0,231.5,3.5,0.0,0.0,0.0,1
C06321,45,F,US,1,0,1,249.0,7.0,378.0,7.0,9.0,54.0,754,8.0,318.125,5.0,10.0,0.375,0.25,1
C06322,18,F,MX,0,1,0,43.0,17.0,1499.51,17.0,29.0,88.20647058823529,1649,13.0,627.0769230769231,11.384615384615385,15.0,0.3076923076923077,0.0,1
C06323,43,F,UK,1,0,0,144.0,3.0,92.78,3.0,5.0,30.926666666666666,1143,3.0,363.6666666666667,9.666666666666666,2.0,0.0,0.0,1
C06324,42,F,CA,1,1,1,41.0,11.0,1715.33,11.0,15.0,155.9390909090909,489,7.0,132.14285714285714,2.142857142857143,5.0,0.0,0.0,1
C06325,26,M,US,0,1,0,155.0,1.0,13.72,1.0,1.0,13.72,744,11.0,168.0909090909091,3.5454545454545454,2.0,0.0,0.18181818181818182,1
C06326,24,M,DE,1,1,0,39.0,19.0,1176.04,19.0,25.0,61.896842105263154,1810,8.0,394.75,6.875,9.0,0.0,0.0,1
C06327,18,F,AU,1,0,1,28.0,10.0,1132.03,10.0,16.0,113.203,820,5.0,131.2,2.8,1.0,0.2,0.2,1
C06328,30,M,DE,1,0,0,23.0,10.0,1355.67,10.0,15.0,135.567,942,5.0,199.0,3.0,3.0,0.0,0.0,1
C06329,32,F,US,1,0,0,150.0,1.0,41.75,1.0,1.0,41.75,1460,4.0,258.25,3.0,2.0,0.0,0.25,1
C06330,44,M,JP,0,0,0,236.0,9.0,759.15,9.0,13.0,84.35,1145,6.0,281.1666666666667,5.666666666666667,4.0,0.0,0.0,1
C06331,38,F,UK,0,0,0,,0.0,0.0,0.0,0.0,0.0,38,1.0,72.0,1.0,0.0,0.0,0.0,0
C06332,22,M,IN,0,1,0,12.0,13.0,1343.72,13.0,17.0,103.36307692307693,562,8.0,301.625,6.25,7.0,0.125,0.125,1
C06333,37,F,US,0,1,0,90.0,6.0,997.6099999999999,6.0,10.0,166.26833333333332,1370,9.0,320.6666666666667,5.666666666666667,11.0,0.1111111111111111,0.0,1
C06334,31,Prefer not to say,UK,1,1,0,76.0,10.0,858.79,10.0,18.0,85.87899999999999,1806,12.0,523.4166666666666,8.083333333333334,9.0,0.08333333333333333,0.0,1
C06335,23,M,JP,1,0,1,56.0,8.0,662.88,8.0,13.0,82.86,1019,6.0,481.5,7.833333333333333,3.0,0.0,0.0,1
C06336,18,M,DE,0,1,1,565.0,2.0,115.8,2.0,2.0,57.9,867,8.0,429.75,6.625,13.0,0.375,0.125,1
C06337,42,M,US,1,1,0,47.0,7.0,490.04999999999995,7.0,12.0,70.00714285714285,882,8.0,194.0,3.125,8.0,0.0,0.125,1
C06338,40,M,FR,1,1,1,254.0,4.0,415.29,4.0,6.0,103.8225,571,1.0,141.0,2.0,1.0,0.0,0.0,1
C06339,41,F,US,0,1,0,23.0,16.0,628.52,16.0,17.0,39.2825,1605,18.0,492.5,8.88888888888889,12.0,0.1111111111111111,0.05555555555555555,1
C06340,26,Prefer not to say,US,0,0,0,57.0,13.0,563.39,13.0,16.0,43.33769230769231,1767,17.0,631.5294117647059,11.823529411764707,25.0,0.4117647058823529,0.0,1
C06341,37,F,US,1,0,0,19.0,16.0,1926.5800000000002,16.0,24.0,120.41125000000001,968,18.0,576.4444444444445,9.833333333333334,18.0,0.1111111111111111,0.0,1
C06342,18,F,US,1,1,0,130.0,21.0,1361.91,21.0,23.0,64.85285714285715,681,17.0,518.4117647058823,7.882352941176471,22.0,0.17647058823529413,0.058823529411764705,1
C06343,23,F,US,0,1,0,102.0,6.0,1248.4,6.0,13.0,208.0666666666667,1246,8.0,248.0,4.5,5.0,0.0,0.125,1
C06344,35,M,CA,1,1,0,300.0,3.0,185.89,3.0,3.0,61.96333333333333,1000,8.0,291.5,4.625,5.0,0.0,0.375,1
C06345,38,Non-binary,FR,1,1,0,17.0,7.0,340.21,7.0,8.0,48.60142857142857,661,6.0,176.83333333333334,2.8333333333333335,5.0,0.3333333333333333,0.16666666666666666,1
C06346,18,F,US,1,1,1,,0.0,0.0,0.0,0.0,0.0,484,1.0,50.0,1.0,2.0,0.0,0.0,0
C06347,22,M,CA,0,1,1,16.0,12.0,614.7,12.0,16.0,51.225,729,5.0,319.2,7.4,2.0,0.0,0.0,1
C06348,30,Prefer not to say,UK,1,1,0,50.0,8.0,723.27,8.0,16.0,90.40875,1173,8.0,264.0,6.375,2.0,0.0,0.0,1
C06349,46,F,MX,1,0,0,38.0,9.0,394.54999999999995,9.0,10.0,43.83888888888888,1147,16.0,291.75,5.25,16.0,0.125,0.0625,1
C06350,25,M,AU,1,1,0,37.0,9.0,2079.67,9.0,21.0,231.07444444444445,1394,10.0,336.7,7.8,8.0,0.0,0.1,1
C06351,36,F,JP,1,0,0,2.0,15.0,892.5899999999999,15.0,22.0,59.50599999999999,975,20.0,693.35,12.2,27.0,0.25,0.0,1
C06352,37,M,IN,0,1,0,25.0,5.0,196.46,5.0,8.0,39.292,1573,6.0,468.1666666666667,6.666666666666667,6.0,0.16666666666666666,0.16666666666666666,1
C06353,32,M,DE,1,1,1,14.0,11.0,956.28,11.0,19.0,86.93454545454546,1335,9.0,392.0,7.444444444444445,3.0,0.1111111111111111,0.0,1
C06354,38,M,US,1,0,0,692.0,2.0,82.46000000000001,2.0,3.0,41.230000000000004,809,2.0,75.0,1.5,0.0,0.0,0.0,1
C06355,18,F,IN,0,0,0,32.0,8.0,455.87,8.0,9.0,56.98375,356,10.0,215.7,3.8,4.0,0.1,0.1,1
C06356,27,M,AU,1,0,0,58.0,8.0,1245.9,8.0,20.0,155.7375,653,6.0,217.33333333333334,3.8333333333333335,4.0,0.0,0.0,1
C06357,52,M,US,0,0,0,24.0,11.0,643.1800000000001,11.0,14.0,58.470909090909096,862,26.0,687.7307692307693,12.884615384615385,24.0,0.11538461538461539,0.038461538461538464,1
C06358,53,M,US,0,1,1,21.0,9.0,845.08,9.0,13.0,93.89777777777778,907,9.0,453.6666666666667,7.777777777777778,2.0,0.0,0.2222222222222222,1
C06359,45,M,CA,1,0,0,99.0,10.0,769.02,10.0,14.0,76.902,1282,14.0,303.92857142857144,6.785714285714286,8.0,0.0,0.2857142857142857,1
C06360,48,F,US,1,1,1,34.0,6.0,404.56,6.0,8.0,67.42666666666666,916,6.0,296.3333333333333,5.0,2.0,0.0,0.0,1
C06361,18,F,MX,1,1,0,60.0,5.0,227.72,5.0,5.0,45.544,200,4.0,131.0,3.0,4.0,0.25,0.0,1
C06362,23,M,US,1,1,0,102.0,8.0,365.73,8.0,10.0,45.71625,463,3.0,93.66666666666667,2.0,1.0,0.0,0.3333333333333333,1
C06363,31,M,US,1,1,0,151.0,6.0,404.41,6.0,8.0,67.40166666666667,563,4.0,139.0,3.25,2.0,0.0,0.25,1
C06364,63,M,US,1,1,0,87.0,10.0,1033.0,10.0,20.0,103.3,1442,15.0,716.4,15.533333333333333,13.0,0.06666666666666667,0.06666666666666667,1
C06365,31,F,CA,1,0,0,25.0,9.0,1077.15,9.0,14.0,119.68333333333334,695,5.0,389.8,7.0,6.0,0.0,0.2,1
C06366,43,F,FR,0,1,0,195.0,5.0,473.61,5.0,11.0,94.72200000000001,666,8.0,335.75,6.125,7.0,0.125,0.0,1
C06367,39,M,CA,0,1,0,317.0,4.0,105.03,4.0,4.0,26.2575,626,5.0,162.8,3.6,2.0,0.0,0.0,1
C06368,39,M,US,1,1,0,129.0,6.0,298.32,6.0,8.0,49.72,321,3.0,95.66666666666667,1.3333333333333333,5.0,0.3333333333333333,0.3333333333333333,1
C06369,34,M,BR,0,1,1,40.0,10.0,510.79,10.0,12.0,51.079,957,15.0,495.93333333333334,8.933333333333334,20.0,0.2,0.06666666666666667,1
C06370,20,F,US,1,1,0,62.0,15.0,915.8,15.0,18.0,61.05333333333333,1544,21.0,875.6190476190476,16.142857142857142,23.0,0.2857142857142857,0.047619047619047616,1
C06371,18,M,US,0,0,0,344.0,5.0,240.82999999999998,5.0,6.0,48.166,1178,6.0,98.83333333333333,1.3333333333333333,7.0,0.3333333333333333,0.16666666666666666,1
C06372,50,F,US,1,0,0,,0.0,0.0,0.0,0.0,0.0,221,2.0,53.5,1.5,0.0,0.0,0.5,0
C06373,27,F,UK,0,0,0,58.0,14.0,810.22,14.0,16.0,57.87285714285714,721,11.0,595.0909090909091,10.454545454545455,13.0,0.09090909090909091,0.0,1
C06374,18,M,CA,1,0,0,186.0,4.0,287.95,4.0,5.0,71.9875,251,2.0,231.0,3.5,0.0,0.0,0.0,1
C06375,40,M,CA,1,1,0,134.0,4.0,303.8,4.0,4.0,75.95,683,1.0,36.0,1.0,2.0,0.0,0.0,1
C06376,40,Prefer not to say,US,1,0,0,114.0,2.0,226.65,2.0,2.0,113.325,784,5.0,143.0,3.0,6.0,0.0,0.0,1
C06377,44,M,IN,0,1,0,28.0,17.0,1116.47,17.0,26.0,65.67470588235294,785,18.0,608.0,9.555555555555555,15.0,0.16666666666666666,0.05555555555555555,1
C06378,48,F,US,0,1,0,480.0,1.0,60.14,1.0,1.0,60.14,214,4.0,85.75,1.5,1.0,0.0,0.0,1
C06379,23,F,US,0,1,0,189.0,5.0,780.9,5.0,7.0,156.18,1425,7.0,378.7142857142857,8.0,8.0,0.14285714285714285,0.0,1
C06380,24,M,DE,1,1,0,83.0,7.0,268.39000000000004,7.0,12.0,38.34142857142858,1431,10.0,507.9,9.4,7.0,0.1,0.0,1
C06381,31,F,CA,1,0,0,126.0,20.0,1658.97,20.0,28.0,82.9485,1401,16.0,501.1875,7.875,17.0,0.25,0.0625,1
C06382,44,M,MX,1,0,0,30.0,8.0,457.93,8.0,10.0,57.24125,1106,14.0,276.7857142857143,5.0,14.0,0.21428571428571427,0.2857142857142857,1
C06383,18,M,UK,1,0,0,44.0,10.0,772.24,10.0,12.0,77.224,1450,13.0,519.6923076923077,8.846153846153847,12.0,0.23076923076923078,0.0,1
C06384,36,F,US,1,1,1,,0.0,0.0,0.0,0.0,0.0,1064,2.0,132.0,1.5,4.0,0.5,0.0,0
C06385,46,Non-binary,MX,1,1,0,8.0,13.0,1463.49,13.0,26.0,112.57615384615384,1795,15.0,567.1333333333333,11.733333333333333,19.0,0.26666666666666666,0.06666666666666667,1
C06386,45,M,UK,1,1,0,157.0,3.0,222.11,3.0,6.0,74.03666666666668,1456,6.0,179.0,3.6666666666666665,10.0,0.0,0.0,1
C06387,43,F,DE,1,1,0,63.0,6.0,546.41,6.0,7.0,91.06833333333333,886,4.0,239.5,4.25,4.0,0.0,0.0,1
C06388,47,M,US,1,1,0,333.0,3.0,88.84,3.0,4.0,29.613333333333333,2,3.0,191.66666666666666,2.6666666666666665,0.0,0.0,0.3333333333333333,1
C06389,18,F,US,0,1,0,44.0,3.0,208.69,3.0,6.0,69.56333333333333,1083,3.0,60.333333333333336,1.0,4.0,0.3333333333333333,0.0,1
C06390,54,M,MX,1,1,0,422.0,1.0,94.59,1.0,1.0,94.59,1154,5.0,54.0,1.2,0.0,0.0,0.4,1
C06391,38,M,JP,0,1,0,101.0,7.0,276.44,7.0,10.0,39.49142857142857,1123,6.0,121.83333333333333,1.6666666666666667,4.0,0.0,0.0,1
C06392,51,Prefer not to say,MX,0,1,0,132.0,5.0,204.36,5.0,6.0,40.872,219,10.0,306.5,5.6,10.0,0.1,0.0,1
C06393,20,F,IN,1,1,0,47.0,5.0,536.54,5.0,7.0,107.30799999999999,613,2.0,167.0,2.0,1.0,0.0,0.0,1
C06394,18,M,UK,1,0,0,76.0,6.0,640.87,6.0,10.0,106.81166666666667,627,11.0,151.45454545454547,2.1818181818181817,7.0,0.09090909090909091,0.09090909090909091,1
C06395,56,Prefer not to say,CA,1,1,0,14.0,15.0,1765.26,15.0,29.0,117.684,1585,9.0,384.1111111111111,6.0,11.0,0.3333333333333333,0.1111111111111111,1
C06396,23,M,US,1,0,0,122.0,10.0,672.9399999999999,10.0,11.0,67.294,673,15.0,600.8,11.2,13.0,0.13333333333333333,0.06666666666666667,1
C06397,31,F,AU,1,0,1,229.0,2.0,86.15,2.0,4.0,43.075,1209,0.0,0.0,0.0,0.0,0.0,0.0,1
C06398,41,F,FR,1,0,0,46.0,6.0,228.5,6.0,6.0,38.083333333333336,226,10.0,331.2,5.5,4.0,0.0,0.1,1
C06399,44,F,FR,1,1,0,25.0,13.0,1193.4099999999999,13.0,19.0,91.80076923076922,611,12.0,375.6666666666667,7.083333333333333,7.0,0.08333333333333333,0.0,1
C06400,47,M,US,1,1,0,94.0,4.0,165.05,4.0,4.0,41.2625,736,3.0,79.66666666666667,1.3333333333333333,4.0,0.0,0.3333333333333333,1
C06401,37,F,US,1,0,1,50.0,6.0,338.89,6.0,10.0,56.48166666666666,353,8.0,196.0,2.375,1.0,0.0,0.125,1
C06402,22,F,AU,1,0,0,366.0,3.0,395.73,3.0,5.0,131.91,185,4.0,193.25,5.25,2.0,0.0,0.25,1
C06403,43,M,MX,0,0,0,23.0,7.0,707.1899999999999,7.0,7.0,101.02714285714285,720,10.0,282.9,5.0,13.0,0.2,0.2,1
C06404,43,Non-binary,UK,1,0,1,72.0,5.0,287.19,5.0,6.0,57.438,481,1.0,15.0,1.0,0.0,0.0,1.0,1
C06405,18,M,US,0,0,0,132.0,11.0,696.62,11.0,12.0,63.32909090909091,1073,16.0,410.875,5.875,16.0,0.125,0.0625,1
C06406,52,M,BR,1,1,0,244.0,2.0,153.18,2.0,4.0,76.59,276,1.0,46.0,1.0,2.0,0.0,0.0,1
C06407,18,F,DE,1,0,0,46.0,4.0,93.74000000000001,4.0,4.0,23.435000000000002,1033,3.0,166.33333333333334,2.0,1.0,0.0,0.3333333333333333,1
C06408,47,M,DE,1,1,0,159.0,3.0,199.11,3.0,4.0,66.37,625,11.0,261.72727272727275,5.181818181818182,15.0,0.09090909090909091,0.0,1
C06409,27,F,JP,1,0,0,78.0,6.0,558.25,6.0,7.0,93.04166666666667,1119,7.0,340.42857142857144,5.428571428571429,9.0,0.14285714285714285,0.14285714285714285,1
C06410,43,M,DE,1,1,1,42.0,4.0,178.89,4.0,6.0,44.7225,1213,2.0,73.0,1.0,0.0,0.0,0.0,1
C06411,41,M,CA,1,1,0,97.0,14.0,1452.79,14.0,21.0,103.77071428571428,1475,17.0,363.47058823529414,6.764705882352941,15.0,0.058823529411764705,0.058823529411764705,1
C06412,34,F,FR,0,0,0,298.0,7.0,158.72,7.0,7.0,22.674285714285713,1446,6.0,157.0,2.5,1.0,0.0,0.0,1
C06413,40,F,UK,0,0,1,45.0,9.0,2054.25,9.0,19.0,228.25,635,17.0,677.6470588235294,10.882352941176471,22.0,0.35294117647058826,0.058823529411764705,1
C06414,33,F,US,1,1,1,220.0,6.0,369.94,6.0,9.0,61.656666666666666,1133,11.0,341.6363636363636,4.7272727272727275,6.0,0.09090909090909091,0.09090909090909091,1
C06415,43,M,US,0,1,0,2.0,3.0,384.76,3.0,8.0,128.25333333333333,440,3.0,266.6666666666667,4.0,2.0,0.0,0.0,1
C06416,61,M,FR,1,1,0,3.0,11.0,1795.88,11.0,13.0,163.2618181818182,905,13.0,254.07692307692307,4.846153846153846,12.0,0.0,0.15384615384615385,1
C06417,18,F,US,1,0,0,,0.0,0.0,0.0,0.0,0.0,1027,3.0,140.0,2.6666666666666665,4.0,0.3333333333333333,0.0,0
C06418,18,Non-binary,JP,1,0,0,73.0,10.0,1102.43,10.0,15.0,110.24300000000001,1536,15.0,537.8,8.866666666666667,8.0,0.0,0.0,1
C06419,30,F,UK,0,1,0,43.0,5.0,234.06,5.0,10.0,46.812,779,11.0,430.45454545454544,7.2727272727272725,14.0,0.18181818181818182,0.09090909090909091,1
C06420,29,F,DE,1,0,0,39.0,7.0,480.3,7.0,9.0,68.61428571428571,805,9.0,273.22222222222223,4.111111111111111,5.0,0.0,0.0,1
C06421,30,M,US,1,0,0,144.0,7.0,760.69,7.0,8.0,108.67,887,10.0,127.1,2.3,8.0,0.0,0.1,1
C06422,23,F,UK,0,0,0,34.0,16.0,1152.75,16.0,24.0,72.046875,987,10.0,366.5,5.2,4.0,0.0,0.0,1
C06423,45,M,US,1,1,0,18.0,13.0,1013.32,13.0,17.0,77.94769230769231,802,13.0,631.2307692307693,10.615384615384615,16.0,0.23076923076923078,0.0,1
C06424,18,M,FR,1,0,0,242.0,7.0,748.03,7.0,9.0,106.86142857142856,624,2.0,267.0,3.5,2.0,0.0,0.0,1
C06425,40,M,US,0,1,1,232.0,2.0,61.480000000000004,2.0,2.0,30.740000000000002,864,5.0,218.0,3.6,6.0,0.0,0.0,1
C06426,42,F,UK,0,0,0,347.0,3.0,293.27000000000004,3.0,6.0,97.75666666666667,320,6.0,106.83333333333333,1.8333333333333333,7.0,0.3333333333333333,0.16666666666666666,1
C06427,38,F,IN,1,1,0,2.0,7.0,315.8,7.0,8.0,45.114285714285714,318,8.0,161.25,4.125,3.0,0.125,0.25,1
C06428,40,M,DE,1,1,0,55.0,2.0,60.69,2.0,2.0,30.345,227,11.0,313.27272727272725,5.363636363636363,6.0,0.0,0.09090909090909091,1
C06429,46,F,AU,1,1,0,,0.0,0.0,0.0,0.0,0.0,1344,3.0,260.0,4.0,4.0,0.0,0.0,0
C06430,35,M,AU,1,0,0,106.0,6.0,101.05,6.0,7.0,16.841666666666665,324,7.0,283.42857142857144,5.0,7.0,0.14285714285714285,0.14285714285714285,1
C06431,30,F,DE,1,1,1,45.0,6.0,380.96,6.0,11.0,63.49333333333333,1214,8.0,179.5,2.875,8.0,0.125,0.125,1
C06432,40,F,US,0,1,0,599.0,3.0,67.47,3.0,3.0,22.49,669,3.0,127.33333333333333,2.3333333333333335,0.0,0.0,0.0,1
C06433,42,F,US,0,1,0,50.0,9.0,773.98,9.0,16.0,85.99777777777778,987,16.0,618.9375,9.375,18.0,0.25,0.0625,1
C06434,45,F,US,1,1,0,196.0,7.0,1529.13,7.0,18.0,218.44714285714286,1198,5.0,108.0,1.8,6.0,0.2,0.2,1
C06435,18,F,US,0,1,0,31.0,9.0,1345.19,9.0,17.0,149.46555555555557,1450,8.0,438.0,6.75,15.0,0.25,0.0,1
C06436,32,F,CA,1,0,0,89.0,9.0,299.73,9.0,12.0,33.303333333333335,257,6.0,326.8333333333333,5.333333333333333,2.0,0.0,0.16666666666666666,1
C06437,22,F,BR,1,0,0,37.0,7.0,398.95,7.0,8.0,56.99285714285714,323,9.0,316.55555555555554,6.111111111111111,6.0,0.0,0.1111111111111111,1
C06438,41,F,CA,1,1,0,7.0,14.0,1060.81,14.0,23.0,75.77214285714285,1059,16.0,627.125,10.6875,23.0,0.375,0.0,1
C06439,43,M,US,0,1,0,42.0,8.0,606.4,8.0,12.0,75.8,1267,5.0,366.8,5.6,2.0,0.0,0.0,1
C06440,31,F,IN,1,0,0,48.0,9.0,1207.9,9.0,13.0,134.2111111111111,738,6.0,246.83333333333334,4.833333333333333,5.0,0.0,0.16666666666666666,1
C06441,26,M,UK,1,1,0,37.0,13.0,953.72,13.0,21.0,73.36307692307693,1421,14.0,756.2857142857143,13.357142857142858,18.0,0.35714285714285715,0.0,1
C06442,42,F,US,1,0,0,16.0,12.0,1273.16,12.0,18.0,106.09666666666668,867,13.0,227.84615384615384,4.230769230769231,7.0,0.07692307692307693,0.15384615384615385,1
C06443,33,M,US,1,1,0,25.0,10.0,1299.1100000000001,10.0,18.0,129.911,1095,13.0,424.7692307692308,6.3076923076923075,9.0,0.23076923076923078,0.0,1
C06444,52,F,IN,1,0,0,181.0,3.0,104.38,3.0,3.0,34.79333333333333,825,3.0,301.0,4.333333333333333,2.0,0.0,0.0,1
C06445,56,M,CA,1,1,0,132.0,5.0,232.94,5.0,6.0,46.588,591,4.0,196.75,2.5,2.0,0.0,0.0,1
C06446,47,M,CA,1,1,0,55.0,10.0,392.89,10.0,11.0,39.289,1219,10.0,193.2,3.8,13.0,0.2,0.2,1
C06447,37,M,FR,1,1,0,47.0,7.0,532.1600000000001,7.0,8.0,76.02285714285715,1444,2.0,615.5,9.5,5.0,0.5,0.0,1
C06448,56,F,CA,1,0,0,42.0,11.0,654.38,11.0,14.0,59.48909090909091,1066,12.0,527.25,8.5,14.0,0.16666666666666666,0.0,1
C06449,37,Non-binary,US,1,0,0,40.0,13.0,801.56,13.0,18.0,61.65846153846154,834,13.0,367.0,6.153846153846154,10.0,0.07692307692307693,0.07692307692307693,1
C06450,29,M,CA,1,1,0,180.0,3.0,39.800000000000004,3.0,3.0,13.266666666666667,835,3.0,387.6666666666667,4.666666666666667,1.0,0.0,0.0,1
C06451,26,M,US,1,1,0,242.0,1.0,70.8,1.0,1.0,70.8,1237,3.0,35.0,1.0,8.0,0.6666666666666666,0.3333333333333333,1
C06452,26,F,US,1,1,0,6.0,4.0,170.22,4.0,4.0,42.555,1450,7.0,147.57142857142858,2.7142857142857144,17.0,0.2857142857142857,0.14285714285714285,1
C06453,34,F,CA,1,1,0,353.0,1.0,118.74,1.0,1.0,118.74,1082,3.0,194.0,3.0,1.0,0.0,0.3333333333333333,1
C06454,40,M,US,1,0,0,97.0,10.0,620.88,10.0,15.0,62.088,846,10.0,371.6,8.7,11.0,0.3,0.2,1
C06455,18,F,IN,1,0,0,26.0,13.0,1496.72,13.0,22.0,115.13230769230769,1416,12.0,248.83333333333334,4.666666666666667,14.0,0.25,0.08333333333333333,1
C06456,29,F,US,1,1,0,5.0,7.0,240.92000000000002,7.0,7.0,34.417142857142856,240,3.0,300.3333333333333,5.0,2.0,0.0,0.0,1
C06457,37,M,US,0,1,0,17.0,8.0,771.25,8.0,13.0,96.40625,1402,11.0,325.6363636363636,7.2727272727272725,12.0,0.09090909090909091,0.09090909090909091,1
C06458,42,F,UK,1,0,0,39.0,10.0,392.59,10.0,16.0,39.259,915,9.0,214.0,3.4444444444444446,5.0,0.0,0.0,1
C06459,34,M,DE,0,1,0,242.0,10.0,994.9599999999999,10.0,13.0,99.496,856,13.0,354.84615384615387,5.769230769230769,11.0,0.07692307692307693,0.0,1
C06460,37,Non-binary,US,0,1,0,130.0,5.0,1166.2,5.0,10.0,233.24,677,2.0,354.5,3.5,2.0,0.5,0.0,1
C06461,20,F,IN,1,1,0,11.0,16.0,1809.8899999999999,16.0,28.0,113.11812499999999,1774,10.0,444.7,7.3,9.0,0.0,0.0,1
C06462,24,F,UK,0,1,0,176.0,13.0,1306.45,13.0,24.0,100.49615384615385,1729,9.0,177.44444444444446,2.7777777777777777,15.0,0.3333333333333333,0.3333333333333333,1
C06463,34,Prefer not to say,US,0,0,1,128.0,2.0,46.62,2.0,2.0,23.31,348,1.0,306.0,5.0,0.0,0.0,0.0,1
C06464,41,M,US,0,1,0,36.0,5.0,233.01999999999998,5.0,7.0,46.604,1432,7.0,183.0,3.857142857142857,4.0,0.0,0.2857142857142857,1
C06465,37,F,BR,1,1,0,74.0,16.0,769.4399999999999,16.0,19.0,48.089999999999996,1735,21.0,722.6190476190476,12.047619047619047,28.0,0.3333333333333333,0.0,1
C06466,24,F,UK,1,1,0,259.0,2.0,23.11,2.0,2.0,11.555,467,4.0,140.25,2.0,4.0,0.25,0.0,1
C06467,32,F,US,1,1,0,208.0,8.0,474.61,8.0,13.0,59.32625,571,13.0,581.3846153846154,11.76923076923077,9.0,0.15384615384615385,0.0,1
C06468,53,F,US,1,1,0,344.0,2.0,57.349999999999994,2.0,2.0,28.674999999999997,452,4.0,74.75,2.0,2.0,0.0,0.0,1
C06469,41,M,UK,1,1,0,58.0,14.0,1379.45,14.0,22.0,98.53214285714286,985,14.0,580.0714285714286,8.928571428571429,17.0,0.21428571428571427,0.14285714285714285,1
C06470,33,M,US,0,0,1,7.0,10.0,537.67,10.0,17.0,53.766999999999996,1289,6.0,351.0,5.166666666666667,2.0,0.0,0.0,1
C06471,22,M,US,1,1,0,173.0,6.0,595.88,6.0,10.0,99.31333333333333,707,3.0,156.0,2.3333333333333335,2.0,0.3333333333333333,0.3333333333333333,1
C06472,26,F,FR,0,0,0,508.0,1.0,78.84,1.0,4.0,78.84,518,2.0,56.0,1.0,0.0,0.0,0.5,1
