customer_id,churn_probability,risk_level,monetary,frequency,recency_days,has_purchase,customer_value,priority
C03308,0.5600210700896703,Medium Risk,473.35,6.0,145.0,True,High Value,Medium Priority
C09138,0.5599288672433407,Medium Risk,260.81,6.0,289.0,True,Lower Value,Medium Priority
C04473,0.5598012271290711,Medium Risk,208.83,5.0,113.0,True,Lower Value,Medium Priority
C05848,0.5597378096264174,Medium Risk,554.0999999999999,3.0,125.0,True,High Value,Medium Priority
C05476,0.559411540927991,Medium Risk,78.61,3.0,432.0,True,Lower Value,Medium Priority
C03975,0.5591928559340478,Medium Risk,14.92,1.0,588.0,True,Lower Value,Medium Priority
C08671,0.5590228386893207,Medium Risk,326.86,4.0,348.0,True,Lower Value,Medium Priority
C03055,0.5588991279434107,Medium Risk,605.5,4.0,385.0,True,High Value,Medium Priority
C00424,0.5588769282984919,Medium Risk,138.59,3.0,160.0,True,Lower Value,Medium Priority
C03438,0.5587967502601282,Medium Risk,28.06,2.0,337.0,True,Lower Value,Medium Priority
C07232,0.5585951591145295,Medium Risk,869.99,4.0,65.0,True,High Value,Medium Priority
C07183,0.5584445193072207,Medium Risk,410.53,7.0,25.0,True,Lower Value,Medium Priority
C02187,0.5583638892781593,Medium Risk,466.51,5.0,54.0,True,High Value,Medium Priority
C02446,0.5579333917621272,Medium Risk,212.88,6.0,42.0,True,Lower Value,Medium Priority
C08401,0.5577260573682071,Medium Risk,102.24,3.0,148.0,True,Lower Value,Medium Priority
C09289,0.5576083901378183,Medium Risk,321.04,5.0,28.0,True,Lower Value,Medium Priority
C00968,0.5573435566565065,Medium Risk,104.62,3.0,10.0,True,Lower Value,Medium Priority
C05541,0.5570539354104256,Medium Risk,213.7,3.0,60.0,True,Lower Value,Medium Priority
C06682,0.5569745514512773,Medium Risk,328.24,3.0,101.0,True,Lower Value,Medium Priority
C01550,0.5568723759583407,Medium Risk,422.78,5.0,36.0,True,Lower Value,Medium Priority
C02944,0.556610126043997,Medium Risk,600.89,4.0,245.0,True,High Value,Medium Priority
C08303,0.5562577501802346,Medium Risk,108.5,4.0,317.0,True,Lower Value,Medium Priority
C09539,0.5562281763764388,Medium Risk,288.22,5.0,17.0,True,Lower Value,Medium Priority
C01051,0.5561596311810303,Medium Risk,325.71,2.0,68.0,True,Lower Value,Medium Priority
C02459,0.5561209690892479,Medium Risk,419.93,6.0,79.0,True,Lower Value,Medium Priority
C09147,0.5553643681964425,Medium Risk,162.42,4.0,230.0,True,Lower Value,Medium Priority
C07500,0.5553615397913767,Medium Risk,410.45,3.0,284.0,True,Lower Value,Medium Priority
C00829,0.5551950479213608,Medium Risk,61.06,4.0,22.0,True,Lower Value,Medium Priority
C04116,0.5550917500954499,Medium Risk,543.56,5.0,20.0,True,High Value,Medium Priority
C06180,0.5549801995392543,Medium Risk,271.29,4.0,33.0,True,Lower Value,Medium Priority
C09020,0.5548141036096551,Medium Risk,744.86,5.0,205.0,True,High Value,Medium Priority
C02886,0.5547897509530426,Medium Risk,445.42,3.0,247.0,True,High Value,Medium Priority
C00481,0.5546918256263849,Medium Risk,20.02,1.0,321.0,True,Lower Value,Medium Priority
C04440,0.5546063712205909,Medium Risk,514.45,7.0,11.0,True,High Value,Medium Priority
C03554,0.5542338962316572,Medium Risk,436.68,6.0,96.0,True,High Value,Medium Priority
C04620,0.5536935696122403,Medium Risk,443.89,8.0,35.0,True,High Value,Medium Priority
C04430,0.5535665409887538,Medium Risk,1298.51,4.0,149.0,True,High Value,Medium Priority
C04758,0.5531806484945954,Medium Risk,143.35000000000002,3.0,65.0,True,Lower Value,Medium Priority
C00854,0.552437153787077,Medium Risk,33.74,1.0,617.0,True,Lower Value,Medium Priority
C09544,0.5519387870220488,Medium Risk,70.05,3.0,126.0,True,Lower Value,Medium Priority
C02238,0.5518938110910628,Medium Risk,426.63,3.0,535.0,True,High Value,Medium Priority
C04227,0.5515642486520939,Medium Risk,266.91,3.0,476.0,True,Lower Value,Medium Priority
C09389,0.5504877556401142,Medium Risk,421.79,6.0,142.0,True,Lower Value,Medium Priority
C06162,0.5504250121442501,Medium Risk,123.51,3.0,393.0,True,Lower Value,Medium Priority
C02456,0.550043969348907,Medium Risk,898.05,5.0,113.0,True,High Value,Medium Priority
C03622,0.5500370737323166,Medium Risk,360.27,6.0,29.0,True,Lower Value,Medium Priority
C08914,0.5498772437704056,Medium Risk,380.78,5.0,155.0,True,Lower Value,Medium Priority
C02731,0.5494784010069769,Medium Risk,381.15,5.0,21.0,True,Lower Value,Medium Priority
C07111,0.5488864925577271,Medium Risk,453.51,4.0,65.0,True,High Value,Medium Priority
C01143,0.5487510795790251,Medium Risk,25.77,1.0,417.0,True,Lower Value,Medium Priority
C01066,0.5487205007100268,Medium Risk,114.66,4.0,78.0,True,Lower Value,Medium Priority
C07544,0.5486538853384771,Medium Risk,599.3199999999999,6.0,100.0,True,High Value,Medium Priority
C06909,0.548627414345472,Medium Risk,430.43,7.0,182.0,True,High Value,Medium Priority
C03361,0.5485832028677288,Medium Risk,190.19,4.0,73.0,True,Lower Value,Medium Priority
C06541,0.5481745700154829,Medium Risk,61.7,1.0,256.0,True,Lower Value,Medium Priority
C02584,0.5476158192275966,Medium Risk,237.47,4.0,79.0,True,Lower Value,Medium Priority
C09736,0.5474527681428009,Medium Risk,244.22,5.0,5.0,True,Lower Value,Medium Priority
C04168,0.5470680983360235,Medium Risk,845.45,8.0,56.0,True,High Value,Medium Priority
C02007,0.5467756655627966,Medium Risk,68.3,3.0,164.0,True,Lower Value,Medium Priority
C01174,0.5466276468353441,Medium Risk,357.17999999999995,5.0,473.0,True,Lower Value,Medium Priority
C03216,0.5460473882313884,Medium Risk,167.6,5.0,20.0,True,Lower Value,Medium Priority
C07788,0.5460173855670937,Medium Risk,89.50999999999999,3.0,149.0,True,Lower Value,Medium Priority
C09719,0.545971462910818,Medium Risk,31.33,2.0,220.0,True,Lower Value,Medium Priority
C01528,0.5458709310964226,Medium Risk,844.97,7.0,215.0,True,High Value,Medium Priority
C03787,0.5456456319533536,Medium Risk,186.4,4.0,5.0,True,Lower Value,Medium Priority
C07768,0.5455785638512147,Medium Risk,1614.82,5.0,144.0,True,High Value,Medium Priority
C03436,0.5454963593601653,Medium Risk,673.63,9.0,163.0,True,High Value,Medium Priority
C06595,0.5453992411830335,Medium Risk,338.23,4.0,58.0,True,Lower Value,Medium Priority
C01378,0.5453011824770737,Medium Risk,377.91,6.0,55.0,True,Lower Value,Medium Priority
C08866,0.5450255787665812,Medium Risk,541.19,5.0,152.0,True,High Value,Medium Priority
C01235,0.545008752022036,Medium Risk,639.54,4.0,45.0,True,High Value,Medium Priority
C00825,0.5446063246216313,Medium Risk,206.97,4.0,120.0,True,Lower Value,Medium Priority
C07240,0.5444544418000696,Medium Risk,127.69,2.0,372.0,True,Lower Value,Medium Priority
C02984,0.5443628566144283,Medium Risk,650.92,7.0,5.0,True,High Value,Medium Priority
C03119,0.5441610916496443,Medium Risk,180.11,6.0,34.0,True,Lower Value,Medium Priority
C08076,0.5437811940902548,Medium Risk,1037.25,5.0,8.0,True,High Value,Medium Priority
C07551,0.543739875954921,Medium Risk,773.05,7.0,97.0,True,High Value,Medium Priority
C02544,0.5435213647972577,Medium Risk,156.92000000000002,5.0,99.0,True,Lower Value,Medium Priority
C07751,0.5434316173056042,Medium Risk,710.9399999999999,7.0,73.0,True,High Value,Medium Priority
C06404,0.542980800755628,Medium Risk,287.19,5.0,72.0,True,Lower Value,Medium Priority
C08179,0.5426454814115866,Medium Risk,231.37,5.0,20.0,True,Lower Value,Medium Priority
C05316,0.5425842788123674,Medium Risk,669.21,3.0,392.0,True,High Value,Medium Priority
C00172,0.5424869989487059,Medium Risk,132.42,2.0,199.0,True,Lower Value,Medium Priority
C09575,0.5420233913187241,Medium Risk,110.18,5.0,76.0,True,Lower Value,Medium Priority
C01096,0.5419106046371021,Medium Risk,527.62,6.0,257.0,True,High Value,Medium Priority
C03078,0.5414940242961384,Medium Risk,544.63,8.0,63.0,True,High Value,Medium Priority
C08354,0.5414899109284029,Medium Risk,775.83,9.0,51.0,True,High Value,Medium Priority
C05259,0.5412869759739691,Medium Risk,1001.83,4.0,57.0,True,High Value,Medium Priority
C01163,0.5411300458515781,Medium Risk,68.45,3.0,87.0,True,Lower Value,Medium Priority
C01570,0.5409295072150133,Medium Risk,398.33,5.0,256.0,True,Lower Value,Medium Priority
C06624,0.540668645020636,Medium Risk,425.87,6.0,212.0,True,High Value,Medium Priority
C06822,0.5404518811709251,Medium Risk,467.59,4.0,101.0,True,High Value,Medium Priority
C03363,0.5402647680607774,Medium Risk,57.00000000000001,3.0,134.0,True,Lower Value,Medium Priority
C05404,0.5400129229247617,Medium Risk,1153.54,3.0,123.0,True,High Value,Medium Priority
C00307,0.5397655121310962,Medium Risk,147.73,5.0,210.0,True,Lower Value,Medium Priority
C03833,0.5396381696365855,Medium Risk,167.14,3.0,258.0,True,Lower Value,Medium Priority
C00731,0.5395666112962306,Medium Risk,178.70999999999998,3.0,45.0,True,Lower Value,Medium Priority
C07341,0.5393643733133364,Medium Risk,57.23,3.0,106.0,True,Lower Value,Medium Priority
C08709,0.5392656760280645,Medium Risk,508.9599999999999,6.0,1.0,True,High Value,Medium Priority
C09329,0.5387339931439983,Medium Risk,335.47,6.0,55.0,True,Lower Value,Medium Priority
C03251,0.5387316052990275,Medium Risk,547.14,5.0,40.0,True,High Value,Medium Priority
C05937,0.5386654701246701,Medium Risk,45.38,2.0,226.0,True,Lower Value,Medium Priority
C06811,0.5366422309623913,Medium Risk,277.55,4.0,80.0,True,Lower Value,Medium Priority
C00305,0.5363827330112229,Medium Risk,91.6,3.0,407.0,True,Lower Value,Medium Priority
C05879,0.5363739815225699,Medium Risk,107.94,3.0,267.0,True,Lower Value,Medium Priority
C01772,0.5363604751587242,Medium Risk,338.0,4.0,201.0,True,Lower Value,Medium Priority
C04962,0.5363530070377642,Medium Risk,452.8,7.0,176.0,True,High Value,Medium Priority
C05067,0.5359391026980703,Medium Risk,378.11,8.0,48.0,True,Lower Value,Medium Priority
C08961,0.5354089440620049,Medium Risk,193.54,3.0,64.0,True,Lower Value,Medium Priority
C06739,0.5353663624839565,Medium Risk,20.4,2.0,360.0,True,Lower Value,Medium Priority
C07996,0.5351548307631033,Medium Risk,32.33,1.0,463.0,True,Lower Value,Medium Priority
C04015,0.5350048882130816,Medium Risk,111.14,3.0,83.0,True,Lower Value,Medium Priority
C04056,0.5349673653173883,Medium Risk,352.21000000000004,7.0,168.0,True,Lower Value,Medium Priority
C08082,0.5343007762932258,Medium Risk,308.59000000000003,2.0,357.0,True,Lower Value,Medium Priority
C00007,0.5341044973099652,Medium Risk,630.35,4.0,49.0,True,High Value,Medium Priority
C00956,0.5340101348191689,Medium Risk,219.28,4.0,68.0,True,Lower Value,Medium Priority
C00593,0.5339252946190377,Medium Risk,224.86,4.0,7.0,True,Lower Value,Medium Priority
C01449,0.5337646795587265,Medium Risk,24.78,1.0,695.0,True,Lower Value,Medium Priority
C02671,0.5335272748920309,Medium Risk,265.41,6.0,128.0,True,Lower Value,Medium Priority
C04322,0.5334645663654322,Medium Risk,136.26,4.0,140.0,True,Lower Value,Medium Priority
C00978,0.5330605047572242,Medium Risk,439.63,8.0,28.0,True,High Value,Medium Priority
C06305,0.532883094529285,Medium Risk,342.73,3.0,201.0,True,Lower Value,Medium Priority
C00557,0.5328495461001725,Medium Risk,272.03,6.0,280.0,True,Lower Value,Medium Priority
C02654,0.5328454532647032,Medium Risk,445.33,7.0,119.0,True,High Value,Medium Priority
C09177,0.5328059678689581,Medium Risk,1113.61,4.0,164.0,True,High Value,Medium Priority
C03695,0.5325906853812534,Medium Risk,459.11,8.0,52.0,True,High Value,Medium Priority
C02356,0.5323753760741663,Medium Risk,531.11,4.0,231.0,True,High Value,Medium Priority
C05206,0.532237697340177,Medium Risk,241.61,6.0,184.0,True,Lower Value,Medium Priority
C01339,0.5320919789610701,Medium Risk,1286.57,9.0,2.0,True,High Value,Medium Priority
C08781,0.5319465096770721,Medium Risk,113.36,5.0,220.0,True,Lower Value,Medium Priority
C03393,0.5316950890530184,Medium Risk,39.62,1.0,654.0,True,Lower Value,Medium Priority
C05135,0.531577520898126,Medium Risk,503.97,5.0,101.0,True,High Value,Medium Priority
C03350,0.5313571534782798,Medium Risk,385.88,5.0,483.0,True,Lower Value,Medium Priority
C09469,0.5313157975979355,Medium Risk,413.78,7.0,122.0,True,Lower Value,Medium Priority
C03986,0.5310570100881723,Medium Risk,182.45,6.0,68.0,True,Lower Value,Medium Priority
C02958,0.5304119823484114,Medium Risk,22.15,2.0,259.0,True,Lower Value,Medium Priority
C07472,0.5301633272263528,Medium Risk,267.64,5.0,234.0,True,Lower Value,Medium Priority
C08349,0.5293006203441296,Medium Risk,318.22,6.0,23.0,True,Lower Value,Medium Priority
C07322,0.5292359853937189,Medium Risk,384.01,6.0,177.0,True,Lower Value,Medium Priority
C02686,0.528769461817967,Medium Risk,98.75,2.0,173.0,True,Lower Value,Medium Priority
C05323,0.5285249157686374,Medium Risk,209.06,6.0,210.0,True,Lower Value,Medium Priority
C08046,0.5283717811317263,Medium Risk,108.63,3.0,350.0,True,Lower Value,Medium Priority
C08749,0.5277120927452578,Medium Risk,299.39,7.0,101.0,True,Lower Value,Medium Priority
C01737,0.5276550200414596,Medium Risk,543.22,6.0,23.0,True,High Value,Medium Priority
C09204,0.5276020236725031,Medium Risk,396.25,4.0,238.0,True,Lower Value,Medium Priority
C08567,0.527381769004312,Medium Risk,692.71,6.0,67.0,True,High Value,Medium Priority
C08177,0.5272541421516125,Medium Risk,299.16,4.0,131.0,True,Lower Value,Medium Priority
C04895,0.5270187096290107,Medium Risk,1333.52,8.0,34.0,True,High Value,Medium Priority
C02282,0.5270128633395935,Medium Risk,632.75,10.0,51.0,True,High Value,Medium Priority
C04206,0.5255550525446918,Medium Risk,172.07,2.0,243.0,True,Lower Value,Medium Priority
C07062,0.5255499585905994,Medium Risk,335.8,6.0,105.0,True,Lower Value,Medium Priority
C00164,0.5253422960075187,Medium Risk,244.97,5.0,100.0,True,Lower Value,Medium Priority
C08850,0.5252900760684847,Medium Risk,569.28,5.0,52.0,True,High Value,Medium Priority
C09471,0.5252314450304826,Medium Risk,431.82,4.0,37.0,True,High Value,Medium Priority
C00722,0.5246625434935073,Medium Risk,161.43,4.0,233.0,True,Lower Value,Medium Priority
C05834,0.5246243878849259,Medium Risk,421.22,6.0,2.0,True,Lower Value,Medium Priority
C07413,0.5238602550772133,Medium Risk,242.47,4.0,174.0,True,Lower Value,Medium Priority
C00718,0.5238249061972355,Medium Risk,393.35,3.0,55.0,True,Lower Value,Medium Priority
C09784,0.523263179269368,Medium Risk,857.8299999999999,2.0,410.0,True,High Value,Medium Priority
C06916,0.5230347124377365,Medium Risk,170.51999999999998,4.0,5.0,True,Lower Value,Medium Priority
C06769,0.522953750427289,Medium Risk,1643.62,6.0,110.0,True,High Value,Medium Priority
C08184,0.5223058530569222,Medium Risk,197.75,7.0,377.0,True,Lower Value,Medium Priority
C07735,0.5221464773003696,Medium Risk,147.44,3.0,315.0,True,Lower Value,Medium Priority
C02659,0.5216171342639203,Medium Risk,589.8199999999999,6.0,44.0,True,High Value,Medium Priority
C04304,0.521612009719246,Medium Risk,605.85,5.0,134.0,True,High Value,Medium Priority
C05793,0.5214584733112444,Medium Risk,172.55,5.0,302.0,True,Lower Value,Medium Priority
C04503,0.521033298709443,Medium Risk,244.96,4.0,158.0,True,Lower Value,Medium Priority
C05574,0.5208182507583231,Medium Risk,574.56,9.0,32.0,True,High Value,Medium Priority
C01100,0.5208032814875008,Medium Risk,438.64,3.0,396.0,True,High Value,Medium Priority
C03559,0.520497600867981,Medium Risk,443.65,6.0,119.0,True,High Value,Medium Priority
C08345,0.5203904651841935,Medium Risk,322.98,5.0,51.0,True,Lower Value,Medium Priority
C04321,0.5203335691678772,Medium Risk,365.83,5.0,12.0,True,Lower Value,Medium Priority
C02586,0.5200504750321677,Medium Risk,641.77,7.0,240.0,True,High Value,Medium Priority
C09359,0.5195410263099319,Medium Risk,191.58,3.0,238.0,True,Lower Value,Medium Priority
C02361,0.5190322225216699,Medium Risk,479.69,3.0,55.0,True,High Value,Medium Priority
C02995,0.518692185863304,Medium Risk,576.86,5.0,131.0,True,High Value,Medium Priority
C04531,0.5186857569843262,Medium Risk,127.94,4.0,257.0,True,Lower Value,Medium Priority
C01918,0.5182511205273236,Medium Risk,355.52,5.0,171.0,True,Lower Value,Medium Priority
C08050,0.5182153410513133,Medium Risk,666.54,12.0,17.0,True,High Value,Medium Priority
C03374,0.51779826981811,Medium Risk,941.07,8.0,10.0,True,High Value,Medium Priority
C03867,0.5174961928222145,Medium Risk,70.4,2.0,61.0,True,Lower Value,Medium Priority
C03072,0.5174700046254439,Medium Risk,318.82,7.0,156.0,True,Lower Value,Medium Priority
C01558,0.5173942630605012,Medium Risk,494.47,6.0,158.0,True,High Value,Medium Priority
C01253,0.5173181527148443,Medium Risk,334.01,5.0,188.0,True,Lower Value,Medium Priority
C06903,0.5172127825995028,Medium Risk,34.1,1.0,251.0,True,Lower Value,Medium Priority
C09646,0.517202099029661,Medium Risk,419.12,6.0,18.0,True,Lower Value,Medium Priority
C07104,0.5170661849393583,Medium Risk,673.71,5.0,24.0,True,High Value,Medium Priority
C00081,0.5169510629700593,Medium Risk,524.58,6.0,119.0,True,High Value,Medium Priority
C06697,0.5165861180429732,Medium Risk,159.22,3.0,201.0,True,Lower Value,Medium Priority
C05362,0.5165848935346214,Medium Risk,158.31,2.0,306.0,True,Lower Value,Medium Priority
C00143,0.5164841308407151,Medium Risk,494.45,7.0,170.0,True,High Value,Medium Priority
C03688,0.5164672987595295,Medium Risk,253.68,5.0,13.0,True,Lower Value,Medium Priority
C08396,0.5164610149771407,Medium Risk,598.58,5.0,335.0,True,High Value,Medium Priority
C08715,0.5163996922472015,Medium Risk,403.06,7.0,86.0,True,Lower Value,Medium Priority
C03602,0.5160627515768682,Medium Risk,676.0,7.0,158.0,True,High Value,Medium Priority
C06473,0.5158126618759737,Medium Risk,347.2,5.0,52.0,True,Lower Value,Medium Priority
C07696,0.5153776230506308,Medium Risk,256.84000000000003,4.0,210.0,True,Lower Value,Medium Priority
C03980,0.5152184752543917,Medium Risk,711.11,9.0,132.0,True,High Value,Medium Priority
C07859,0.5151641313150932,Medium Risk,629.32,4.0,50.0,True,High Value,Medium Priority
C04149,0.5150560627339849,Medium Risk,30.03,2.0,399.0,True,Lower Value,Medium Priority
C00987,0.5149874409924703,Medium Risk,93.7,1.0,713.0,True,Lower Value,Medium Priority
C00919,0.5149033648678079,Medium Risk,151.91,3.0,58.0,True,Lower Value,Medium Priority
C06874,0.5147415953227484,Medium Risk,627.84,8.0,2.0,True,High Value,Medium Priority
C07538,0.5146645087253117,Medium Risk,489.47,4.0,38.0,True,High Value,Medium Priority
C04825,0.5143542558455566,Medium Risk,149.23,3.0,51.0,True,Lower Value,Medium Priority
C06962,0.5139319601010564,Medium Risk,180.45,4.0,34.0,True,Lower Value,Medium Priority
C06114,0.5138568596423878,Medium Risk,391.73,5.0,64.0,True,Lower Value,Medium Priority
C00818,0.5135480274419267,Medium Risk,778.8000000000001,9.0,155.0,True,High Value,Medium Priority
C09829,0.5132657530000053,Medium Risk,167.82999999999998,5.0,9.0,True,Lower Value,Medium Priority
C03334,0.5131579891947692,Medium Risk,223.56,7.0,5.0,True,Lower Value,Medium Priority
C03546,0.5126274950104001,Medium Risk,288.44,8.0,24.0,True,Lower Value,Medium Priority
C00050,0.512364094668445,Medium Risk,17.96,2.0,16.0,True,Lower Value,Medium Priority
C04414,0.5123496767487101,Medium Risk,715.11,5.0,79.0,True,High Value,Medium Priority
C00975,0.5122172235086526,Medium Risk,74.5,5.0,153.0,True,Lower Value,Medium Priority
C05777,0.5120986853241258,Medium Risk,203.61,4.0,158.0,True,Lower Value,Medium Priority
C07928,0.5119892831079134,Medium Risk,2026.33,7.0,29.0,True,High Value,Medium Priority
C09290,0.511342634875358,Medium Risk,692.32,7.0,162.0,True,High Value,Medium Priority
C02018,0.5113303193319774,Medium Risk,308.36,5.0,140.0,True,Lower Value,Medium Priority
C05069,0.511227984233878,Medium Risk,84.33,3.0,163.0,True,Lower Value,Medium Priority
C05270,0.5109955847327021,Medium Risk,255.2,1.0,417.0,True,Lower Value,Medium Priority
C02394,0.5104700774262031,Medium Risk,138.52,7.0,140.0,True,Lower Value,Medium Priority
C03827,0.5103221273347042,Medium Risk,601.37,8.0,207.0,True,High Value,Medium Priority
C03278,0.5098538886029966,Medium Risk,385.42,8.0,7.0,True,Lower Value,Medium Priority
C07754,0.5088838516375946,Medium Risk,747.76,5.0,34.0,True,High Value,Medium Priority
C04480,0.5087235256865086,Medium Risk,418.84,7.0,71.0,True,Lower Value,Medium Priority
C00460,0.5084352123368262,Medium Risk,125.69,4.0,34.0,True,Lower Value,Medium Priority
C06481,0.508328556845289,Medium Risk,531.17,8.0,79.0,True,High Value,Medium Priority
C02031,0.5080582910526106,Medium Risk,53.83,1.0,83.0,True,Lower Value,Medium Priority
C06747,0.5076292548269746,Medium Risk,460.47,6.0,121.0,True,High Value,Medium Priority
C05040,0.5074755889439682,Medium Risk,197.62,4.0,69.0,True,Lower Value,Medium Priority
C03689,0.5071407082916753,Medium Risk,208.48,3.0,232.0,True,Lower Value,Medium Priority
C08366,0.5065901865791449,Medium Risk,322.06,8.0,14.0,True,Lower Value,Medium Priority
C02027,0.5064315640504887,Medium Risk,600.12,7.0,215.0,True,High Value,Medium Priority
C05757,0.5063416597628209,Medium Risk,807.11,6.0,179.0,True,High Value,Medium Priority
C06906,0.5062244693608348,Medium Risk,324.5,8.0,57.0,True,Lower Value,Medium Priority
C05332,0.5062057971588234,Medium Risk,318.79,5.0,15.0,True,Lower Value,Medium Priority
C07408,0.5061836302477595,Medium Risk,230.81,7.0,163.0,True,Lower Value,Medium Priority
C04153,0.5059793213283128,Medium Risk,444.66,9.0,18.0,True,High Value,Medium Priority
C03586,0.5059133774897028,Medium Risk,530.09,7.0,75.0,True,High Value,Medium Priority
C02826,0.5050801403495584,Medium Risk,360.05,7.0,126.0,True,Lower Value,Medium Priority
C03114,0.504978368670122,Medium Risk,376.93,7.0,85.0,True,Lower Value,Medium Priority
C06649,0.5044558444259135,Medium Risk,309.94,5.0,322.0,True,Lower Value,Medium Priority
C03959,0.5044484740537226,Medium Risk,623.56,3.0,143.0,True,High Value,Medium Priority
C03258,0.5042318453903137,Medium Risk,457.88,6.0,37.0,True,High Value,Medium Priority
C02835,0.5038310949781867,Medium Risk,1264.63,8.0,34.0,True,High Value,Medium Priority
C03289,0.5038028070357361,Medium Risk,338.74,7.0,157.0,True,Lower Value,Medium Priority
C06877,0.5037235282088943,Medium Risk,323.78000000000003,5.0,61.0,True,Lower Value,Medium Priority
C00483,0.5034084947881737,Medium Risk,213.8,3.0,70.0,True,Lower Value,Medium Priority
C07521,0.5033635400523373,Medium Risk,101.06,4.0,79.0,True,Lower Value,Medium Priority
C04213,0.5030104468203582,Medium Risk,205.28,4.0,14.0,True,Lower Value,Medium Priority
C01811,0.5028980268147601,Medium Risk,423.5,6.0,7.0,True,Lower Value,Medium Priority
C00153,0.5027525546254872,Medium Risk,186.38,4.0,172.0,True,Lower Value,Medium Priority
C07153,0.5018594015163145,Medium Risk,485.78,9.0,11.0,True,High Value,Medium Priority
C08834,0.5017610823401647,Medium Risk,653.81,10.0,109.0,True,High Value,Medium Priority
C03670,0.5016914322563242,Medium Risk,627.02,5.0,189.0,True,High Value,Medium Priority
C07190,0.5015021837292207,Medium Risk,227.91,4.0,343.0,True,Lower Value,Medium Priority
C04907,0.5014630581182211,Medium Risk,350.96,5.0,199.0,True,Lower Value,Medium Priority
C06264,0.5008680234699487,Medium Risk,390.38,6.0,281.0,True,Lower Value,Medium Priority
C01628,0.5004592028540843,Medium Risk,146.26,5.0,200.0,True,Lower Value,Medium Priority
C09752,0.5002502644469154,Medium Risk,279.67,7.0,2.0,True,Lower Value,Medium Priority
C01003,0.500068047331129,Medium Risk,286.51,5.0,1.0,True,Lower Value,Medium Priority
C09258,0.4997842215865652,Medium Risk,371.05,3.0,15.0,True,Lower Value,Medium Priority
C01482,0.49973801985277105,Medium Risk,461.9,5.0,24.0,True,High Value,Medium Priority
C08760,0.49964544581636816,Medium Risk,497.04,4.0,153.0,True,High Value,Medium Priority
C04360,0.4995186352116849,Medium Risk,233.43,3.0,43.0,True,Lower Value,Medium Priority
C01373,0.4990414466047548,Medium Risk,196.25,2.0,529.0,True,Lower Value,Medium Priority
C07244,0.49891906296240696,Medium Risk,236.58,5.0,85.0,True,Lower Value,Medium Priority
C03494,0.49890116552918995,Medium Risk,724.0400000000001,5.0,304.0,True,High Value,Medium Priority
C07821,0.49858926781040797,Medium Risk,336.42,7.0,18.0,True,Lower Value,Medium Priority
C01365,0.4982862316256593,Medium Risk,73.28999999999999,3.0,514.0,True,Lower Value,Medium Priority
C05568,0.4978112195446604,Medium Risk,383.31,4.0,123.0,True,Lower Value,Medium Priority
C09100,0.49777558822285073,Medium Risk,874.76,7.0,15.0,True,High Value,Medium Priority
C03744,0.49776607141214524,Medium Risk,350.19,5.0,101.0,True,Lower Value,Medium Priority
C05631,0.4977271041872633,Medium Risk,436.55,5.0,12.0,True,High Value,Medium Priority
C00552,0.49754197236018055,Medium Risk,294.07,6.0,52.0,True,Lower Value,Medium Priority
C05164,0.497260052356173,Medium Risk,438.1,6.0,233.0,True,High Value,Medium Priority
C00406,0.4967226603400662,Medium Risk,194.02,6.0,16.0,True,Lower Value,Medium Priority
C04326,0.49650560722513254,Medium Risk,1054.14,4.0,238.0,True,High Value,Medium Priority
C00384,0.49643945498868003,Medium Risk,307.02,4.0,52.0,True,Lower Value,Medium Priority
C00801,0.49625294963707267,Medium Risk,2425.26,6.0,39.0,True,High Value,Medium Priority
C08057,0.4960932710732309,Medium Risk,422.96,8.0,75.0,True,Lower Value,Medium Priority
C01829,0.4960087766276972,Medium Risk,347.23,8.0,164.0,True,Lower Value,Medium Priority
C04074,0.496005197203769,Medium Risk,323.61,10.0,14.0,True,Lower Value,Medium Priority
C01892,0.49600289796258656,Medium Risk,355.2,7.0,116.0,True,Lower Value,Medium Priority
C08917,0.4959946102550071,Medium Risk,452.59,4.0,7.0,True,High Value,Medium Priority
C06639,0.4959923154589136,Medium Risk,392.41,8.0,87.0,True,Lower Value,Medium Priority
C06957,0.49528828710325834,Medium Risk,540.74,6.0,83.0,True,High Value,Medium Priority
C04307,0.4951615175428502,Medium Risk,172.92000000000002,2.0,509.0,True,Lower Value,Medium Priority
C03830,0.49424732491352696,Medium Risk,326.40000000000003,8.0,129.0,True,Lower Value,Medium Priority
C06539,0.49423817024612476,Medium Risk,512.59,11.0,14.0,True,High Value,Medium Priority
C03292,0.49411792621388123,Medium Risk,562.1800000000001,4.0,221.0,True,High Value,Medium Priority
C04006,0.49369250111610435,Medium Risk,113.57,4.0,247.0,True,Lower Value,Medium Priority
C04262,0.4931764878477176,Medium Risk,36.88,1.0,572.0,True,Lower Value,Medium Priority
C09859,0.4931028874476492,Medium Risk,352.75,4.0,282.0,True,Lower Value,Medium Priority
C05141,0.4928815803950857,Medium Risk,180.5,4.0,35.0,True,Lower Value,Medium Priority
C03647,0.491947146919436,Medium Risk,620.1,8.0,61.0,True,High Value,Medium Priority
C01521,0.4919165911941564,Medium Risk,276.59,7.0,198.0,True,Lower Value,Medium Priority
C08391,0.4918777899680864,Medium Risk,1086.13,10.0,49.0,True,High Value,Medium Priority
C08845,0.4915264902521477,Medium Risk,214.56,4.0,150.0,True,Lower Value,Medium Priority
